seed,world,selector,terminal_wealth,time_to_death,rollover_failure_frequency,transaction_cost_total,transaction_cost_mean,rollover_count,fail_count,settlement_event_count,dead
72,governance_world,myopic,-0.07054796669223644,4,0.2,0.2986440094522173,0.0007466100236305433,4,1,5,True
73,governance_world,myopic,-0.08230697389772823,5,0.0,0.5349015050433636,0.0013372537626084092,5,0,5,True
74,governance_world,myopic,15912.126534746383,400,0.0,44.97424680571805,0.11243561701429514,400,0,400,False
75,governance_world,myopic,15879.630661039042,400,0.0,45.06100380207613,0.11265250950519032,400,0,400,False
76,governance_world,myopic,14948.763937416568,400,0.0,46.163594310118526,0.11540898577529632,400,0,400,False
77,governance_world,myopic,16411.564325829666,400,0.0,45.32188477963791,0.11330471194909478,400,0,400,False
78,governance_world,myopic,14711.185401231925,400,0.0,46.29187812749831,0.11572969531874577,400,0,400,False
79,governance_world,myopic,-0.13157360873921328,2,0.3333333333333333,0.2327550877468615,0.0005818877193671537,2,1,3,True
80,governance_world,myopic,-0.13673062573411948,2,0.3333333333333333,0.18570014815333924,0.0004642503703833481,2,1,3,True
81,governance_world,myopic,-0.10483544846866572,3,0.25,0.5072359514770048,0.001268089878692512,3,1,4,True
82,governance_world,myopic,14803.405032531355,400,0.0,47.314338873091955,0.11828584718272989,400,0,400,False
83,governance_world,myopic,15837.629895933134,400,0.0,46.348081821772816,0.11587020455443203,400,0,400,False
84,governance_world,myopic,-0.5880746142866358,2,0.3333333333333333,0.14068711422046704,0.0003517177855511676,2,1,3,True
85,governance_world,myopic,-0.36126765856560106,2,0.3333333333333333,0.28407028199308193,0.0007101757049827049,2,1,3,True
86,governance_world,myopic,14961.478473461246,400,0.0,45.35380945956227,0.11338452364890568,400,0,400,False
87,governance_world,myopic,15334.948776592582,400,0.0,46.790759697767065,0.11697689924441766,400,0,400,False
88,governance_world,myopic,-0.5169833004314945,2,0.3333333333333333,0.05747597785980165,0.00014368994464950414,2,1,3,True
89,governance_world,myopic,-0.26166572321130555,2,0.3333333333333333,0.1779782540749762,0.0004449456351874405,2,1,3,True
90,governance_world,myopic,-0.49336972627534925,3,0.25,0.5059485944946045,0.0012648714862365112,3,1,4,True
91,governance_world,myopic,15738.414492026084,400,0.0,48.453652875323776,0.12113413218830944,400,0,400,False
92,governance_world,myopic,16133.604029317527,400,0.0,45.827736175275646,0.11456934043818912,400,0,400,False
93,governance_world,myopic,13775.281233673039,400,0.0,44.747740329451545,0.11186935082362887,400,0,400,False
94,governance_world,myopic,-0.1157601417440881,1,0.5,0.05041270421346099,0.00012603176053365247,1,1,2,True
95,governance_world,myopic,-0.8395159198300974,2,0.3333333333333333,0.16696010562610275,0.00041740026406525687,2,1,3,True
96,governance_world,myopic,14495.100851296444,400,0.0,46.91751634020997,0.11729379085052492,400,0,400,False
97,governance_world,myopic,-1.821443603727616,2,0.3333333333333333,0.5317838030381653,0.0013294595075954133,2,1,3,True
98,governance_world,myopic,16568.070236953965,400,0.0,45.66504620792772,0.11416261551981931,400,0,400,False
99,governance_world,myopic,12822.671290478555,400,0.0,48.30754933628759,0.12076887334071898,400,0,400,False
0,governance_world,term_aware,-0.9798894250018095,1,0.5,0.02677326452965484,6.693316132413709e-05,1,1,2,True
1,governance_world,term_aware,14151.285516614744,400,0.0,47.767806623096234,0.11941951655774058,400,0,400,False
2,governance_world,term_aware,-0.8493719302566989,2,0.3333333333333333,0.20295176057566805,0.0005073794014391702,2,1,3,True
3,governance_world,term_aware,-0.721796252426941,4,0.2,0.4822107822562982,0.0012055269556407455,4,1,5,True
4,governance_world,term_aware,-0.7434049081889345,2,0.3333333333333333,0.4462902052060129,0.0011157255130150323,2,1,3,True
5,governance_world,term_aware,-1.7434085638962622,2,0.3333333333333333,0.10206903940375912,0.0002551725985093978,2,1,3,True
6,governance_world,term_aware,15125.915550878251,400,0.0,49.02489090582416,0.1225622272645604,400,0,400,False
7,governance_world,term_aware,-2.06181589460123,2,0.3333333333333333,0.22175499184243574,0.0005543874796060894,2,1,3,True
8,governance_world,term_aware,15069.941537967245,400,0.0,46.23214660726103,0.11558036651815257,400,0,400,False
9,governance_world,term_aware,14363.925456295692,400,0.0,44.37538896623066,0.11093847241557665,400,0,400,False
10,governance_world,term_aware,-0.2648198826816732,1,0.0,0.0,0.0,1,0,1,True
11,governance_world,term_aware,-0.025640397049115513,2,0.3333333333333333,0.2080917498021268,0.000520229374505317,2,1,3,True
12,governance_world,term_aware,15133.129033962894,400,0.0,47.827572158131375,0.11956893039532844,400,0,400,False
13,governance_world,term_aware,-0.042078175531782946,4,0.2,0.23283809990500434,0.0005820952497625108,4,1,5,True
14,governance_world,term_aware,14843.405764331872,400,0.0,45.06316549800857,0.11265791374502143,400,0,400,False
15,governance_world,term_aware,14129.504528236293,400,0.0,47.0064589655284,0.117516147413821,400,0,400,False
16,governance_world,term_aware,-0.21202500757479104,1,0.5,0.21202500757479104,0.0005300625189369776,1,1,2,True
17,governance_world,term_aware,-1.334842529421397,2,0.0,0.15905681115998627,0.0003976420278999657,2,0,2,True
18,governance_world,term_aware,-1.4012780066765171,4,0.2,0.41899595912229637,0.001047489897805741,4,1,5,True
19,governance_world,term_aware,-0.6618259949688527,2,0.0,0.18019599357864302,0.00045048998394660756,2,0,2,True
20,governance_world,term_aware,-0.3589755405875452,1,0.5,0.15991567147195185,0.0003997891786798796,1,1,2,True
21,governance_world,term_aware,15832.722342341,400,0.0,45.51928873065269,0.11379822182663173,400,0,400,False
22,governance_world,term_aware,15081.406592057421,400,0.0,44.82927521983743,0.11207318804959357,400,0,400,False
23,governance_world,term_aware,14439.22455143158,400,0.0,44.04933730636071,0.11012334326590179,400,0,400,False
24,governance_world,term_aware,-0.8806360554334579,2,0.3333333333333333,0.6305739738947798,0.0015764349347369493,2,1,3,True
25,governance_world,term_aware,-2.094331377643412,2,0.3333333333333333,0.4779118787607074,0.0011947796969017685,2,1,3,True
26,governance_world,term_aware,-0.8397188532309334,3,0.25,0.5027909628128696,0.001256977407032174,3,1,4,True
27,governance_world,term_aware,-0.46405793405166706,1,0.0,0.0,0.0,1,0,1,True
28,governance_world,term_aware,14678.042598046408,400,0.0,47.30261928465265,0.11825654821163162,400,0,400,False
29,governance_world,term_aware,-1.486654547635355,1,0.5,0.14698629758675003,0.00036746574396687506,1,1,2,True
30,governance_world,term_aware,-0.23839492236800797,4,0.0,0.31089831809263213,0.0007772457952315803,4,0,4,True
31,governance_world,term_aware,15932.252132170572,400,0.0,44.46750903112936,0.1111687725778234,400,0,400,False
32,governance_world,term_aware,-0.7007911466736594,5,0.16666666666666666,0.5595818210350882,0.0013989545525877206,5,1,6,True
33,governance_world,term_aware,-0.1758735643657171,2,0.3333333333333333,0.3134000143178577,0.0007835000357946442,2,1,3,True
34,governance_world,term_aware,-0.250162905858963,1,0.5,0.250162905858963,0.0006254072646474075,1,1,2,True
35,governance_world,term_aware,15617.31589052151,400,0.0,47.18838416628458,0.11797096041571145,400,0,400,False
36,governance_world,term_aware,-0.5074539266508213,3,0.25,0.2372918628180996,0.0005932296570452491,3,1,4,True
37,governance_world,term_aware,15461.920362956078,400,0.0,47.45488014148146,0.11863720035370365,400,0,400,False
38,governance_world,term_aware,14019.343356687847,400,0.0,46.48693450078178,0.11621733625195445,400,0,400,False
39,governance_world,term_aware,-0.582524776137847,3,0.25,0.3754186165389976,0.000938546541347494,3,1,4,True
40,governance_world,term_aware,-0.08749366892470416,4,0.2,0.16073463093439394,0.0004018365773359848,4,1,5,True
41,governance_world,term_aware,13906.342811097871,400,0.0,45.876829867297445,0.11469207466824362,400,0,400,False
42,governance_world,term_aware,13963.636112264616,400,0.0,45.776370940252434,0.11444092735063109,400,0,400,False
43,governance_world,term_aware,-0.7152454012817395,5,0.16666666666666666,0.7199331526379771,0.0017998328815949428,5,1,6,True
44,governance_world,term_aware,17234.537450556796,400,0.0,48.5288710313753,0.12132217757843826,400,0,400,False
45,governance_world,term_aware,-0.5369188085307172,3,0.25,0.11605337627526165,0.00029013344068815414,3,1,4,True
46,governance_world,term_aware,15129.583043851577,400,0.0,47.480444649963424,0.11870111162490855,400,0,400,False
47,governance_world,term_aware,-0.3232971893896916,4,0.2,0.5232157745911246,0.0013080394364778113,4,1,5,True
48,governance_world,term_aware,15720.362796853507,400,0.0,46.43361372916329,0.11608403432290823,400,0,400,False
49,governance_world,term_aware,16860.67869855123,400,0.0,45.42296463816758,0.11355741159541895,400,0,400,False
50,governance_world,term_aware,-1.1436003343591694,1,0.0,0.0,0.0,1,0,1,True
51,governance_world,term_aware,15416.066249546591,400,0.0,45.478365730656115,0.1136959143266403,400,0,400,False
52,governance_world,term_aware,15552.957596682385,400,0.0,44.39907217164832,0.1109976804291208,400,0,400,False
53,governance_world,term_aware,-2.001355917142709,2,0.3333333333333333,0.421775045952815,0.0010544376148820375,2,1,3,True
54,governance_world,term_aware,14171.628903812094,400,0.0,45.31775618621742,0.11329439046554356,400,0,400,False
55,governance_world,term_aware,16297.136175820013,400,0.0,43.80996315339032,0.1095249078834758,400,0,400,False
56,governance_world,term_aware,15573.951266463155,400,0.0,49.03098687084916,0.12257746717712291,400,0,400,False
57,governance_world,term_aware,-0.1946341720427141,3,0.25,0.40948468098411295,0.0010237117024602823,3,1,4,True
58,governance_world,term_aware,-0.07197372601551744,1,0.5,0.07197372601551744,0.00017993431503879358,1,1,2,True
59,governance_world,term_aware,15444.524105539469,400,0.0,45.59418557732109,0.11398546394330272,400,0,400,False
60,governance_world,term_aware,16069.447006385646,400,0.0,44.525437485463414,0.11131359371365854,400,0,400,False
61,governance_world,term_aware,-0.353716658462085,3,0.25,0.30679827813258814,0.0007669956953314704,3,1,4,True
62,governance_world,term_aware,15560.6408824337,400,0.0,45.36785620170998,0.11341964050427494,400,0,400,False
63,governance_world,term_aware,13935.2619913202,400,0.0,44.64358791021598,0.11160896977553994,400,0,400,False
64,governance_world,term_aware,-0.6179456458833227,1,0.5,0.17698206404546749,0.0004424551601136687,1,1,2,True
65,governance_world,term_aware,15969.499551882951,400,0.0,48.02927527490999,0.12007318818727498,400,0,400,False
66,governance_world,term_aware,-0.11368121638382139,2,0.3333333333333333,0.1616214623086113,0.00040405365577152825,2,1,3,True
67,governance_world,term_aware,-0.9321713895148024,3,0.0,0.0,0.0,3,0,3,True
68,governance_world,term_aware,-0.17035722884828647,2,0.3333333333333333,0.2648285498297043,0.0006620713745742607,2,1,3,True
69,governance_world,term_aware,14504.490371276142,400,0.0,43.59996990712905,0.10899992476782262,400,0,400,False
70,governance_world,term_aware,14968.904653892301,400,0.0,48.47878635783243,0.12119696589458108,400,0,400,False
71,governance_world,term_aware,-0.860511096167585,4,0.2,0.2379877917596923,0.0005949694793992308,4,1,5,True
72,governance_world,term_aware,-0.07054796669223644,4,0.2,0.2986440094522173,0.0007466100236305433,4,1,5,True
73,governance_world,term_aware,-0.08230697389772823,5,0.0,0.5349015050433636,0.0013372537626084092,5,0,5,True
74,governance_world,term_aware,15912.126534746383,400,0.0,44.97424680571805,0.11243561701429514,400,0,400,False
75,governance_world,term_aware,15879.630661039042,400,0.0,45.06100380207613,0.11265250950519032,400,0,400,False
76,governance_world,term_aware,14948.763937416568,400,0.0,46.163594310118526,0.11540898577529632,400,0,400,False
77,governance_world,term_aware,16411.564325829666,400,0.0,45.32188477963791,0.11330471194909478,400,0,400,False
78,governance_world,term_aware,14711.185401231925,400,0.0,46.29187812749831,0.11572969531874577,400,0,400,False
79,governance_world,term_aware,-0.13157360873921328,2,0.3333333333333333,0.2327550877468615,0.0005818877193671537,2,1,3,True
80,governance_world,term_aware,-0.13673062573411948,2,0.3333333333333333,0.18570014815333924,0.0004642503703833481,2,1,3,True
81,governance_world,term_aware,-0.10483544846866572,3,0.25,0.5072359514770048,0.001268089878692512,3,1,4,True
82,governance_world,term_aware,14803.405032531355,400,0.0,47.314338873091955,0.11828584718272989,400,0,400,False
83,governance_world,term_aware,15837.629895933134,400,0.0,46.348081821772816,0.11587020455443203,400,0,400,False
84,governance_world,term_aware,-0.5880746142866358,2,0.3333333333333333,0.14068711422046704,0.0003517177855511676,2,1,3,True
85,governance_world,term_aware,-0.36126765856560106,2,0.3333333333333333,0.28407028199308193,0.0007101757049827049,2,1,3,True
86,governance_world,term_aware,14961.478473461246,400,0.0,45.35380945956227,0.11338452364890568,400,0,400,False
87,governance_world,term_aware,15334.948776592582,400,0.0,46.790759697767065,0.11697689924441766,400,0,400,False
88,governance_world,term_aware,-0.5169833004314945,2,0.3333333333333333,0.05747597785980165,0.00014368994464950414,2,1,3,True
89,governance_world,term_aware,-0.26166572321130555,2,0.3333333333333333,0.1779782540749762,0.0004449456351874405,2,1,3,True
90,governance_world,term_aware,-0.49336972627534925,3,0.25,0.5059485944946045,0.0012648714862365112,3,1,4,True
91,governance_world,term_aware,15738.414492026084,400,0.0,48.453652875323776,0.12113413218830944,400,0,400,False
92,governance_world,term_aware,16133.604029317527,400,0.0,45.827736175275646,0.11456934043818912,400,0,400,False
93,governance_world,term_aware,13775.281233673039,400,0.0,44.747740329451545,0.11186935082362887,400,0,400,False
94,governance_world,term_aware,-0.1157601417440881,1,0.5,0.05041270421346099,0.00012603176053365247,1,1,2,True
95,governance_world,term_aware,-0.8395159198300974,2,0.3333333333333333,0.16696010562610275,0.00041740026406525687,2,1,3,True
96,governance_world,term_aware,14495.100851296444,400,0.0,46.91751634020997,0.11729379085052492,400,0,400,False
97,governance_world,term_aware,-1.821443603727616,2,0.3333333333333333,0.5317838030381653,0.0013294595075954133,2,1,3,True
98,governance_world,term_aware,16568.070236953965,400,0.0,45.66504620792772,0.11416261551981931,400,0,400,False
99,governance_world,term_aware,12822.671290478555,400,0.0,48.30754933628759,0.12076887334071898,400,0,400,False
0,governance_world,term_risk,-0.9798894250018095,1,0.5,0.02677326452965484,6.693316132413709e-05,1,1,2,True
1,governance_world,term_risk,14151.285516614744,400,0.0,47.767806623096234,0.11941951655774058,400,0,400,False
2,governance_world,term_risk,-0.8493719302566989,2,0.3333333333333333,0.20295176057566805,0.0005073794014391702,2,1,3,True
3,governance_world,term_risk,-0.721796252426941,4,0.2,0.4822107822562982,0.0012055269556407455,4,1,5,True
4,governance_world,term_risk,-0.7434049081889345,2,0.3333333333333333,0.4462902052060129,0.0011157255130150323,2,1,3,True
5,governance_world,term_risk,-1.7434085638962622,2,0.3333333333333333,0.10206903940375912,0.0002551725985093978,2,1,3,True
6,governance_world,term_risk,15125.915550878251,400,0.0,49.02489090582416,0.1225622272645604,400,0,400,False
7,governance_world,term_risk,-2.06181589460123,2,0.3333333333333333,0.22175499184243574,0.0005543874796060894,2,1,3,True
8,governance_world,term_risk,15069.941537967245,400,0.0,46.23214660726103,0.11558036651815257,400,0,400,False
9,governance_world,term_risk,14363.925456295692,400,0.0,44.37538896623066,0.11093847241557665,400,0,400,False
10,governance_world,term_risk,-0.2648198826816732,1,0.0,0.0,0.0,1,0,1,True
11,governance_world,term_risk,-0.025640397049115513,2,0.3333333333333333,0.2080917498021268,0.000520229374505317,2,1,3,True
12,governance_world,term_risk,15133.129033962894,400,0.0,47.827572158131375,0.11956893039532844,400,0,400,False
13,governance_world,term_risk,-0.042078175531782946,4,0.2,0.23283809990500434,0.0005820952497625108,4,1,5,True
14,governance_world,term_risk,14843.405764331872,400,0.0,45.06316549800857,0.11265791374502143,400,0,400,False
15,governance_world,term_risk,14129.504528236293,400,0.0,47.0064589655284,0.117516147413821,400,0,400,False
16,governance_world,term_risk,-0.21202500757479104,1,0.5,0.21202500757479104,0.0005300625189369776,1,1,2,True
17,governance_world,term_risk,-1.334842529421397,2,0.0,0.15905681115998627,0.0003976420278999657,2,0,2,True
18,governance_world,term_risk,-1.4012780066765171,4,0.2,0.41899595912229637,0.001047489897805741,4,1,5,True
19,governance_world,term_risk,-0.6618259949688527,2,0.0,0.18019599357864302,0.00045048998394660756,2,0,2,True
20,governance_world,term_risk,-0.3589755405875452,1,0.5,0.15991567147195185,0.0003997891786798796,1,1,2,True
21,governance_world,term_risk,15832.722342341,400,0.0,45.51928873065269,0.11379822182663173,400,0,400,False
22,governance_world,term_risk,15081.406592057421,400,0.0,44.82927521983743,0.11207318804959357,400,0,400,False
23,governance_world,term_risk,14439.22455143158,400,0.0,44.04933730636071,0.11012334326590179,400,0,400,False
24,governance_world,term_risk,-0.8806360554334579,2,0.3333333333333333,0.6305739738947798,0.0015764349347369493,2,1,3,True
25,governance_world,term_risk,-2.094331377643412,2,0.3333333333333333,0.4779118787607074,0.0011947796969017685,2,1,3,True
26,governance_world,term_risk,-0.8397188532309334,3,0.25,0.5027909628128696,0.001256977407032174,3,1,4,True
27,governance_world,term_risk,-0.46405793405166706,1,0.0,0.0,0.0,1,0,1,True
28,governance_world,term_risk,14678.042598046408,400,0.0,47.30261928465265,0.11825654821163162,400,0,400,False
29,governance_world,term_risk,-1.486654547635355,1,0.5,0.14698629758675003,0.00036746574396687506,1,1,2,True
30,governance_world,term_risk,-0.23839492236800797,4,0.0,0.31089831809263213,0.0007772457952315803,4,0,4,True
31,governance_world,term_risk,15932.252132170572,400,0.0,44.46750903112936,0.1111687725778234,400,0,400,False
32,governance_world,term_risk,-0.7007911466736594,5,0.16666666666666666,0.5595818210350882,0.0013989545525877206,5,1,6,True
33,governance_world,term_risk,-0.1758735643657171,2,0.3333333333333333,0.3134000143178577,0.0007835000357946442,2,1,3,True
34,governance_world,term_risk,-0.250162905858963,1,0.5,0.250162905858963,0.0006254072646474075,1,1,2,True
35,governance_world,term_risk,15617.31589052151,400,0.0,47.18838416628458,0.11797096041571145,400,0,400,False
36,governance_world,term_risk,-0.5074539266508213,3,0.25,0.2372918628180996,0.0005932296570452491,3,1,4,True
37,governance_world,term_risk,15461.920362956078,400,0.0,47.45488014148146,0.11863720035370365,400,0,400,False
38,governance_world,term_risk,14019.343356687847,400,0.0,46.48693450078178,0.11621733625195445,400,0,400,False
39,governance_world,term_risk,-0.582524776137847,3,0.25,0.3754186165389976,0.000938546541347494,3,1,4,True
40,governance_world,term_risk,-0.08749366892470416,4,0.2,0.16073463093439394,0.0004018365773359848,4,1,5,True
41,governance_world,term_risk,13906.342811097871,400,0.0,45.876829867297445,0.11469207466824362,400,0,400,False
42,governance_world,term_risk,13963.636112264616,400,0.0,45.776370940252434,0.11444092735063109,400,0,400,False
43,governance_world,term_risk,-0.7152454012817395,5,0.16666666666666666,0.7199331526379771,0.0017998328815949428,5,1,6,True
44,governance_world,term_risk,17234.537450556796,400,0.0,48.5288710313753,0.12132217757843826,400,0,400,False
45,governance_world,term_risk,-0.5369188085307172,3,0.25,0.11605337627526165,0.00029013344068815414,3,1,4,True
46,governance_world,term_risk,15129.583043851577,400,0.0,47.480444649963424,0.11870111162490855,400,0,400,False
47,governance_world,term_risk,-0.3232971893896916,4,0.2,0.5232157745911246,0.0013080394364778113,4,1,5,True
48,governance_world,term_risk,15720.362796853507,400,0.0,46.43361372916329,0.11608403432290823,400,0,400,False
49,governance_world,term_risk,16860.67869855123,400,0.0,45.42296463816758,0.11355741159541895,400,0,400,False
50,governance_world,term_risk,-1.1436003343591694,1,0.0,0.0,0.0,1,0,1,True
51,governance_world,term_risk,15416.066249546591,400,0.0,45.478365730656115,0.1136959143266403,400,0,400,False
52,governance_world,term_risk,15552.957596682385,400,0.0,44.39907217164832,0.1109976804291208,400,0,400,False
53,governance_world,term_risk,-2.001355917142709,2,0.3333333333333333,0.421775045952815,0.0010544376148820375,2,1,3,True
54,governance_world,term_risk,14171.628903812094,400,0.0,45.31775618621742,0.11329439046554356,400,0,400,False
55,governance_world,term_risk,16297.136175820013,400,0.0,43.80996315339032,0.1095249078834758,400,0,400,False
56,governance_world,term_risk,15573.951266463155,400,0.0,49.03098687084916,0.12257746717712291,400,0,400,False
57,governance_world,term_risk,-0.1946341720427141,3,0.25,0.40948468098411295,0.0010237117024602823,3,1,4,True
58,governance_world,term_risk,-0.07197372601551744,1,0.5,0.07197372601551744,0.00017993431503879358,1,1,2,True
59,governance_world,term_risk,15444.524105539469,400,0.0,45.59418557732109,0.11398546394330272,400,0,400,False
60,governance_world,term_risk,16069.447006385646,400,0.0,44.525437485463414,0.11131359371365854,400,0,400,False
61,governance_world,term_risk,-0.353716658462085,3,0.25,0.30679827813258814,0.0007669956953314704,3,1,4,True
62,governance_world,term_risk,15560.6408824337,400,0.0,45.36785620170998,0.11341964050427494,400,0,400,False
63,governance_world,term_risk,13935.2619913202,400,0.0,44.64358791021598,0.11160896977553994,400,0,400,False
64,governance_world,term_risk,-0.6179456458833227,1,0.5,0.17698206404546749,0.0004424551601136687,1,1,2,True
65,governance_world,term_risk,15969.499551882951,400,0.0,48.02927527490999,0.12007318818727498,400,0,400,False
66,governance_world,term_risk,-0.11368121638382139,2,0.3333333333333333,0.1616214623086113,0.00040405365577152825,2,1,3,True
67,governance_world,term_risk,-0.9321713895148024,3,0.0,0.0,0.0,3,0,3,True
68,governance_world,term_risk,-0.17035722884828647,2,0.3333333333333333,0.2648285498297043,0.0006620713745742607,2,1,3,True
69,governance_world,term_risk,14504.490371276142,400,0.0,43.59996990712905,0.10899992476782262,400,0,400,False
70,governance_world,term_risk,14968.904653892301,400,0.0,48.47878635783243,0.12119696589458108,400,0,400,False
71,governance_world,term_risk,-0.860511096167585,4,0.2,0.2379877917596923,0.0005949694793992308,4,1,5,True
72,governance_world,term_risk,-0.07054796669223644,4,0.2,0.2986440094522173,0.0007466100236305433,4,1,5,True
73,governance_world,term_risk,-0.08230697389772823,5,0.0,0.5349015050433636,0.0013372537626084092,5,0,5,True
74,governance_world,term_risk,15912.126534746383,400,0.0,44.97424680571805,0.11243561701429514,400,0,400,False
75,governance_world,term_risk,15879.630661039042,400,0.0,45.06100380207613,0.11265250950519032,400,0,400,False
76,governance_world,term_risk,14948.763937416568,400,0.0,46.163594310118526,0.11540898577529632,400,0,400,False
77,governance_world,term_risk,16411.564325829666,400,0.0,45.32188477963791,0.11330471194909478,400,0,400,False
78,governance_world,term_risk,14711.185401231925,400,0.0,46.29187812749831,0.11572969531874577,400,0,400,False
79,governance_world,term_risk,-0.13157360873921328,2,0.3333333333333333,0.2327550877468615,0.0005818877193671537,2,1,3,True
80,governance_world,term_risk,-0.13673062573411948,2,0.3333333333333333,0.18570014815333924,0.0004642503703833481,2,1,3,True
81,governance_world,term_risk,-0.10483544846866572,3,0.25,0.5072359514770048,0.001268089878692512,3,1,4,True
82,governance_world,term_risk,14803.405032531355,400,0.0,47.314338873091955,0.11828584718272989,400,0,400,False
83,governance_world,term_risk,15837.629895933134,400,0.0,46.348081821772816,0.11587020455443203,400,0,400,False
84,governance_world,term_risk,-0.5880746142866358,2,0.3333333333333333,0.14068711422046704,0.0003517177855511676,2,1,3,True
85,governance_world,term_risk,-0.36126765856560106,2,0.3333333333333333,0.28407028199308193,0.0007101757049827049,2,1,3,True
86,governance_world,term_risk,14961.478473461246,400,0.0,45.35380945956227,0.11338452364890568,400,0,400,False
87,governance_world,term_risk,15334.948776592582,400,0.0,46.790759697767065,0.11697689924441766,400,0,400,False
88,governance_world,term_risk,-0.5169833004314945,2,0.3333333333333333,0.05747597785980165,0.00014368994464950414,2,1,3,True
89,governance_world,term_risk,-0.26166572321130555,2,0.3333333333333333,0.1779782540749762,0.0004449456351874405,2,1,3,True
90,governance_world,term_risk,-0.49336972627534925,3,0.25,0.5059485944946045,0.0012648714862365112,3,1,4,True
91,governance_world,term_risk,15738.414492026084,400,0.0,48.453652875323776,0.12113413218830944,400,0,400,False
92,governance_world,term_risk,16133.604029317527,400,0.0,45.827736175275646,0.11456934043818912,400,0,400,False
93,governance_world,term_risk,13775.281233673039,400,0.0,44.747740329451545,0.11186935082362887,400,0,400,False
94,governance_world,term_risk,-0.1157601417440881,1,0.5,0.05041270421346099,0.00012603176053365247,1,1,2,True
95,governance_world,term_risk,-0.8395159198300974,2,0.3333333333333333,0.16696010562610275,0.00041740026406525687,2,1,3,True
96,governance_world,term_risk,14495.100851296444,400,0.0,46.91751634020997,0.11729379085052492,400,0,400,False
97,governance_world,term_risk,-1.821443603727616,2,0.3333333333333333,0.5317838030381653,0.0013294595075954133,2,1,3,True
98,governance_world,term_risk,16568.070236953965,400,0.0,45.66504620792772,0.11416261551981931,400,0,400,False
99,governance_world,term_risk,12822.671290478555,400,0.0,48.30754933628759,0.12076887334071898,400,0,400,False
0,stress_world,random,-0.13002662410621474,2,0.3333333333333333,0.08,0.0002,2,1,3,True
1,stress_world,random,-0.04,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
2,stress_world,random,-0.14,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
3,stress_world,random,-0.04,3,0.25,0.08,0.0002,3,1,4,True
4,stress_world,random,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
5,stress_world,random,-0.08216387986762916,3,0.0,0.04,0.0001,3,0,3,True
6,stress_world,random,-0.10701575771025129,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
7,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
8,stress_world,random,-0.04,3,0.25,0.04,0.0001,3,1,4,True
9,stress_world,random,-0.07779554304835672,2,0.3333333333333333,0.08,0.0002,2,1,3,True
10,stress_world,random,-0.17667558609272804,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
11,stress_world,random,-0.14,3,0.25,0.28,0.0007000000000000001,3,1,4,True
12,stress_world,random,-0.04,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
13,stress_world,random,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
14,stress_world,random,-0.08911983967316271,3,0.25,0.12,0.0003,3,1,4,True
15,stress_world,random,-0.09271043232691296,4,0.2,0.16,0.0004,4,1,5,True
16,stress_world,random,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
17,stress_world,random,-0.08956892098976016,2,0.0,0.0,0.0,2,0,2,True
18,stress_world,random,-0.04,5,0.16666666666666666,0.04,0.0001,5,1,6,True
19,stress_world,random,-0.1,3,0.25,0.2,0.0005,3,1,4,True
20,stress_world,random,-0.07648094607656089,3,0.25,0.04,0.0001,3,1,4,True
21,stress_world,random,-0.04,6,0.14285714285714285,0.08,0.0002,6,1,7,True
22,stress_world,random,-0.09812425176929065,3,0.25,0.12,0.0003,3,1,4,True
23,stress_world,random,-0.09076024716556472,3,0.25,0.12,0.0003,3,1,4,True
24,stress_world,random,-0.01790384810829837,4,0.0,0.1,0.00025,4,0,4,True
25,stress_world,random,-0.04,4,0.2,0.26,0.00065,4,1,5,True
26,stress_world,random,-0.2767401602394183,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
27,stress_world,random,-0.13667825515679066,2,0.0,0.04,0.0001,2,0,2,True
28,stress_world,random,-0.04194277781384287,4,0.2,0.12,0.0003,4,1,5,True
29,stress_world,random,-0.16927000453021146,2,0.3333333333333333,0.2,0.0005,2,1,3,True
30,stress_world,random,-0.08857366427181883,4,0.2,0.12,0.0003,4,1,5,True
31,stress_world,random,-0.0662357776998338,3,0.25,0.08,0.0002,3,1,4,True
32,stress_world,random,-0.042291254635306454,2,0.0,0.0,0.0,2,0,2,True
33,stress_world,random,-0.014856883635695792,4,0.0,0.0,0.0,4,0,4,True
34,stress_world,random,-0.05271834866581038,3,0.25,0.14,0.00035000000000000005,3,1,4,True
35,stress_world,random,-0.1,3,0.25,0.1,0.00025,3,1,4,True
36,stress_world,random,-0.008725582882054658,3,0.0,0.0,0.0,3,0,3,True
37,stress_world,random,-0.04253628323075853,3,0.25,0.08,0.0002,3,1,4,True
38,stress_world,random,-0.07690382595216977,3,0.0,0.1,0.00025,3,0,3,True
